"zcta5","cbsa","cbsaname","zipname","pop10","afact"
"ZIP Census Tabulation Area","cbsa","CBSA Name","zipname","Total Pop, 2010 census","zcta5 to cbsa alloc factor"
"93638","31460","Madera, CA","Madera, CA",49068,1 
"93640","23420","Fresno, CA","Mendota, CA",11880,1 
"93641","23420","Fresno, CA","Miramonte, CA",595,1 
"93643","31460","Madera, CA","North Fork, CA",3171,1 
"93644","31460","Madera, CA","Oakhurst, CA",8637,1 
"93645","31460","Madera, CA","O Neals, CA",318,1 
"93646","23420","Fresno, CA","Orange Cove, CA",10242,0.97 
"93646","47300","Visalia-Porterville, CA","Orange Cove, CA",315,0.03 
"93647","47300","Visalia-Porterville, CA","Orosi, CA",11874,1 
"93648","23420","Fresno, CA","Parlier, CA",15719,1 
"93650","23420","Fresno, CA","Fresno, CA",4055,1 
"93651","23420","Fresno, CA","Prather, CA",1674,1 
"93652","23420","Fresno, CA","Raisin City, CA",415,1 
"93653"," "," ","Raymond, CA",100,0.081 
"93653","31460","Madera, CA","Raymond, CA",1129,0.919 
"93654","23420","Fresno, CA","Reedley, CA",29013,0.974 
"93654","47300","Visalia-Porterville, CA","Reedley, CA",763,0.026 
"93656","23420","Fresno, CA","Riverdale, CA",5958,0.944 
"93656","25260","Hanford-Corcoran, CA","Riverdale, CA",355,0.056 
"93657","23420","Fresno, CA","Sanger, CA",34999,1 
"93660","23420","Fresno, CA","San Joaquin, CA",4675,1 
"93662","23420","Fresno, CA","Selma, CA",30237,1 
"93664","23420","Fresno, CA","Shaver Lake, CA",585,1 
"93665","32900","Merced, CA","South Dos Palos, CA",472,1 
"93666","47300","Visalia-Porterville, CA","Sultana, CA",692,1 
"93667","23420","Fresno, CA","Tollhouse, CA",2604,1 
"93668","23420","Fresno, CA","Tranquillity, CA",1118,1 
"93669","31460","Madera, CA","Wishon, CA",295,1 
"93673","47300","Visalia-Porterville, CA","Traver, CA",713,1 
"93675","23420","Fresno, CA","Squaw Valley, CA",3721,1 
"93701","23420","Fresno, CA","Fresno, CA",12529,1 
"93702","23420","Fresno, CA","Fresno, CA",48607,1 
"93703","23420","Fresno, CA","Fresno, CA",31868,1 
"93704","23420","Fresno, CA","Fresno, CA",27156,1 
"93705","23420","Fresno, CA","Fresno, CA",36703,1 
"93706","23420","Fresno, CA","Fresno, CA",41087,1 
"93710","23420","Fresno, CA","Fresno, CA",30202,1 
"93711","23420","Fresno, CA","Fresno, CA",36731,1 
"93720","23420","Fresno, CA","Fresno, CA",45191,1 
"93721","23420","Fresno, CA","Fresno, CA",6959,1 
"93722","23420","Fresno, CA","Fresno, CA",76448,1 
"93723","23420","Fresno, CA","Fresno, CA",9547,1 
"93725","23420","Fresno, CA","Fresno, CA",24979,1 
"93726","23420","Fresno, CA","Fresno, CA",40705,1 
"93727","23420","Fresno, CA","Fresno, CA",71820,1 
"93728","23420","Fresno, CA","Fresno, CA",15743,1 
"93730","23420","Fresno, CA","Fresno, CA",9941,1 
"93901","41500","Salinas, CA","Salinas, CA",26863,1 
"93905","41500","Salinas, CA","Salinas, CA",61087,1 
"93906","41500","Salinas, CA","Salinas, CA",59461,1 
"93907","41500","Salinas, CA","Prunedale, CA",21726,1 
"93908","41500","Salinas, CA","Salinas, CA",13043,1 
"93920","41500","Salinas, CA","Big Sur, CA",1369,1 
"93921","41500","Salinas, CA","Carmel-by-the-Sea, CA",3281,1 
"93923","41500","Salinas, CA","Carmel, CA",12073,1 
"93924","41500","Salinas, CA","Carmel Valley Village, CA",6279,1 
"93925","41500","Salinas, CA","Chualar, CA",1671,1 
"93926","41500","Salinas, CA","Gonzales, CA",8726,1 
"93927","41500","Salinas, CA","Greenfield, CA",17547,1 
"93928","41500","Salinas, CA","Jolon, CA (PO Boxes)",506,1 
"93930","41500","Salinas, CA","King City, CA",15814,0.997 
"93930","41940","San Jose-Sunnyvale-Santa Clara, CA","King City, CA",52,0.003 
"93932","41500","Salinas, CA","Lockwood, CA",592,1 
"93933","41500","Salinas, CA","Marina, CA",22406,1 
"93940","41500","Salinas, CA","Monterey, CA",31615,1 
"93943","41500","Salinas, CA","Monterey, CA",6,1 
"93950","41500","Salinas, CA","Pacific Grove, CA",15046,1 
"93953","41500","Salinas, CA","Del Monte Forest, CA",4509,1 
"93954","41500","Salinas, CA","San Lucas, CA",302,1 
"93955","41500","Salinas, CA","Seaside, CA",33359,1 
"93960","41500","Salinas, CA","Soledad, CA",27080,1 
"93962","41500","Salinas, CA","Spreckels, CA",673,1 
"94002","41860","San Francisco-Oakland-Hayward, CA","Belmont, CA",25992,1 
"94005","41860","San Francisco-Oakland-Hayward, CA","Brisbane, CA",4282,1 
"94010","41860","San Francisco-Oakland-Hayward, CA","Burlingame, CA",40737,1 
"94014","41860","San Francisco-Oakland-Hayward, CA","Daly City, CA",47014,1 
"94015","41860","San Francisco-Oakland-Hayward, CA","Daly City, CA",60927,1 
"94019","41860","San Francisco-Oakland-Hayward, CA","Half Moon Bay, CA",18424,1 
"94020","41860","San Francisco-Oakland-Hayward, CA","La Honda, CA",1559,1 
"94021","41860","San Francisco-Oakland-Hayward, CA","Loma Mar, CA",192,1 
"94022","41940","San Jose-Sunnyvale-Santa Clara, CA","Los Altos, CA",18500,1 
"94024","41940","San Jose-Sunnyvale-Santa Clara, CA","Los Altos, CA",22385,1 
"94025","41860","San Francisco-Oakland-Hayward, CA","Menlo Park, CA",40526,1 
"94027","41860","San Francisco-Oakland-Hayward, CA","Atherton, CA",7089,1 
"94028","41860","San Francisco-Oakland-Hayward, CA","Portola Valley, CA",6431,0.984 
"94028","41940","San Jose-Sunnyvale-Santa Clara, CA","Portola Valley, CA",103,0.016 
"94030","41860","San Francisco-Oakland-Hayward, CA","Millbrae, CA",21536,1 
"94037","41860","San Francisco-Oakland-Hayward, CA","Montara, CA",2913,1 
"94038","41860","San Francisco-Oakland-Hayward, CA","Moss Beach, CA",3040,1 
"94040","41940","San Jose-Sunnyvale-Santa Clara, CA","Mountain View, CA",32996,1 
"94041","41940","San Jose-Sunnyvale-Santa Clara, CA","Mountain View, CA",13292,1 
"94043","41940","San Jose-Sunnyvale-Santa Clara, CA","Mountain View, CA",28358,1 
"94044","41860","San Francisco-Oakland-Hayward, CA","Pacifica, CA",37296,1 
"94060","41860","San Francisco-Oakland-Hayward, CA","Pescadero, CA",1554,1 
"94061","41860","San Francisco-Oakland-Hayward, CA","Redwood City, CA",36245,1 
"94062","41860","San Francisco-Oakland-Hayward, CA","Redwood City, CA",25876,1 
"94063","41860","San Francisco-Oakland-Hayward, CA","Redwood City, CA",30949,1 
"94065","41860","San Francisco-Oakland-Hayward, CA","Redwood City, CA",11359,1 
"94066","41860","San Francisco-Oakland-Hayward, CA","San Bruno, CA",41130,1 
"94070","41860","San Francisco-Oakland-Hayward, CA","San Carlos, CA",29166,1 
"94074","41860","San Francisco-Oakland-Hayward, CA","San Gregorio, CA",214,1 
"94080","41860","San Francisco-Oakland-Hayward, CA","South San Francisco, CA",63975,1 
"94085","41940","San Jose-Sunnyvale-Santa Clara, CA","Sunnyvale, CA",21247,1 
"94086","41940","San Jose-Sunnyvale-Santa Clara, CA","Sunnyvale, CA",45697,1 
"94087","41940","San Jose-Sunnyvale-Santa Clara, CA","Sunnyvale, CA",54293,1 
"94089","41940","San Jose-Sunnyvale-Santa Clara, CA","Sunnyvale, CA",19245,1 
"94102","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",31176,1 
"94103","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",27170,1 
"94104","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",406,1 
"94105","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",5846,1 
"94107","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",26599,1 
"94108","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",13768,1 
"94109","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",55984,1 
"94110","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",69333,1 
"94111","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",3713,1 
"94112","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",79407,1 
"94114","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",31124,1 
"94115","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",33021,1 
"94116","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",43698,1 
"94117","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",39169,1 
"94118","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",38319,1 
"94121","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",41203,1 
"94122","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",56023,1 
"94123","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",23088,1 
"94124","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",33996,1 
"94127","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",19289,1 
"94128","41860","San Francisco-Oakland-Hayward, CA","South San Francisco, CA",69,1 
"94129","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",3183,1 
"94130","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",2880,1 
"94131","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",26881,1 
"94132","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",28129,1 
"94133","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",26237,1 
"94134","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",40798,1 
"94158","41860","San Francisco-Oakland-Hayward, CA","San Francisco, CA",4792,1 
"94301","41940","San Jose-Sunnyvale-Santa Clara, CA","Palo Alto, CA",16995,1 
"94303","41860","San Francisco-Oakland-Hayward, CA","East Palo Alto, CA",28155,0.619 
"94303","41940","San Jose-Sunnyvale-Santa Clara, CA","East Palo Alto, CA",17312,0.381 
"94304","41940","San Jose-Sunnyvale-Santa Clara, CA","Palo Alto, CA",3627,1 
"94305","41940","San Jose-Sunnyvale-Santa Clara, CA","Stanford, CA",13862,1 
"94306","41940","San Jose-Sunnyvale-Santa Clara, CA","Palo Alto, CA",26469,1 
"94401","41860","San Francisco-Oakland-Hayward, CA","San Mateo, CA",34429,1 
"94402","41860","San Francisco-Oakland-Hayward, CA","San Mateo, CA",23981,1 
"94403","41860","San Francisco-Oakland-Hayward, CA","San Mateo, CA",39642,1 
"94404","41860","San Francisco-Oakland-Hayward, CA","Foster City, CA",33749,1 
"94501","41860","San Francisco-Oakland-Hayward, CA","Alameda, CA",60212,1 
"94502","41860","San Francisco-Oakland-Hayward, CA","Alameda, CA",13600,1 
"94503","34900","Napa, CA","American Canyon, CA",19681,1 
"94505","41860","San Francisco-Oakland-Hayward, CA","Discovery Bay, CA",13403,1 
"94506","41860","San Francisco-Oakland-Hayward, CA","Danville, CA",22452,1 
"94507","41860","San Francisco-Oakland-Hayward, CA","Alamo, CA",14889,1 
"94508","34900","Napa, CA","Angwin, CA",3661,1 
"94509","41860","San Francisco-Oakland-Hayward, CA","Antioch, CA",62439,1 
"94510","46700","Vallejo-Fairfield, CA","Benicia, CA",27088,1 
"94511","41860","San Francisco-Oakland-Hayward, CA","Bethel Island, CA",2137,1 
"94512","46700","Vallejo-Fairfield, CA","Birds Landing, CA",108,1 
"94513","41860","San Francisco-Oakland-Hayward, CA","Brentwood, CA",54605,1 
"94514","41860","San Francisco-Oakland-Hayward, CA","Byron, CA",1360,1 
"94515","34900","Napa, CA","Calistoga, CA",6478,0.919 
"94515","42220","Santa Rosa, CA","Calistoga, CA",572,0.081 
"94516","41860","San Francisco-Oakland-Hayward, CA","Canyon, CA (PO Boxes)",211,1 
"94517","41860","San Francisco-Oakland-Hayward, CA","Clayton, CA",12385,1 
"94518","41860","San Francisco-Oakland-Hayward, CA","Concord, CA",26778,1 
"94519","41860","San Francisco-Oakland-Hayward, CA","Concord, CA",18453,1 
"94520","41860","San Francisco-Oakland-Hayward, CA","Concord, CA",37208,1 
"94521","41860","San Francisco-Oakland-Hayward, CA","Concord, CA",41249,1 
"94523","41860","San Francisco-Oakland-Hayward, CA","Pleasant Hill, CA",33569,1 
"94525","41860","San Francisco-Oakland-Hayward, CA","Crockett, CA",3127,1 
"94526","41860","San Francisco-Oakland-Hayward, CA","Danville, CA",31102,1 
"94528","41860","San Francisco-Oakland-Hayward, CA","Diablo, CA",964,1 
"94530","41860","San Francisco-Oakland-Hayward, CA","El Cerrito, CA",23877,1 
"94531","41860","San Francisco-Oakland-Hayward, CA","Antioch, CA",40290,1 
"94533","46700","Vallejo-Fairfield, CA","Fairfield, CA",69277,1 
"94534","46700","Vallejo-Fairfield, CA","Fairfield, CA",36416,1 
"94535","46700","Vallejo-Fairfield, CA","Fairfield, CA",3793,1 
"94536","41860","San Francisco-Oakland-Hayward, CA","Fremont, CA",68790,1 
"94538","41860","San Francisco-Oakland-Hayward, CA","Fremont, CA",61148,1 
"94539","41860","San Francisco-Oakland-Hayward, CA","Fremont, CA",50031,1 
"94541","41860","San Francisco-Oakland-Hayward, CA","Hayward, CA",61635,1 
"94542","41860","San Francisco-Oakland-Hayward, CA","Hayward, CA",12717,1 
"94544","41860","San Francisco-Oakland-Hayward, CA","Hayward, CA",73026,1 
"94545","41860","San Francisco-Oakland-Hayward, CA","Hayward, CA",29707,1 
"94546","41860","San Francisco-Oakland-Hayward, CA","Castro Valley, CA",42209,1 
"94547","41860","San Francisco-Oakland-Hayward, CA","Hercules, CA",24092,1 
"94548","41860","San Francisco-Oakland-Hayward, CA","Knightsen, CA",412,1 
"94549","41860","San Francisco-Oakland-Hayward, CA","Lafayette, CA",26864,1 
"94550","41860","San Francisco-Oakland-Hayward, CA","Livermore, CA",46766,0.997 
"94550","41940","San Jose-Sunnyvale-Santa Clara, CA","Livermore, CA",130,0.003 
"94551","41860","San Francisco-Oakland-Hayward, CA","Livermore, CA",36867,1 
"94552","41860","San Francisco-Oakland-Hayward, CA","Castro Valley, CA",14454,1 
"94553","41860","San Francisco-Oakland-Hayward, CA","Martinez, CA",47065,1 
"94555","41860","San Francisco-Oakland-Hayward, CA","Fremont, CA",34143,1 
"94556","41860","San Francisco-Oakland-Hayward, CA","Moraga, CA",15229,1 
"94558","34900","Napa, CA","Napa, CA",66830,1 
"94559","34900","Napa, CA","Napa, CA",27184,1 
"94560","41860","San Francisco-Oakland-Hayward, CA","Newark, CA",42573,1 
"94561","41860","San Francisco-Oakland-Hayward, CA","Oakley, CA",36515,1 
"94563","41860","San Francisco-Oakland-Hayward, CA","Orinda, CA",17672,1 
"94564","41860","San Francisco-Oakland-Hayward, CA","Pinole, CA",18287,1 
"94565","41860","San Francisco-Oakland-Hayward, CA","Pittsburg, CA",84641,1 
"94566","41860","San Francisco-Oakland-Hayward, CA","Pleasanton, CA",40884,1 
"94567","34900","Napa, CA","Pope Valley, CA",623,1 
"94568","41860","San Francisco-Oakland-Hayward, CA","Dublin, CA",46016,1 
"94569","41860","San Francisco-Oakland-Hayward, CA","Port Costa, CA",198,1 
"94571","40900","Sacramento--Roseville--Arden-Arcade, CA","Rio Vista, CA",242,0.031 
"94571","46700","Vallejo-Fairfield, CA","Rio Vista, CA",7669,0.969 
"94572","41860","San Francisco-Oakland-Hayward, CA","Rodeo, CA",8684,1 
"94573","34900","Napa, CA","Rutherford, CA",94,1 
"94574","34900","Napa, CA","St. Helena, CA",8742,1 
"94575","41860","San Francisco-Oakland-Hayward, CA","Moraga, CA",974,1 
"94576","34900","Napa, CA","Deer Park, CA",164,1 
"94577","41860","San Francisco-Oakland-Hayward, CA","San Leandro, CA",45560,1 
"94578","41860","San Francisco-Oakland-Hayward, CA","San Leandro, CA",38558,1 
"94579","41860","San Francisco-Oakland-Hayward, CA","San Leandro, CA",20571,1 
"94580","41860","San Francisco-Oakland-Hayward, CA","San Lorenzo, CA",27152,1 
"94582","41860","San Francisco-Oakland-Hayward, CA","San Ramon, CA",38537,1 
"94583","41860","San Francisco-Oakland-Hayward, CA","San Ramon, CA",34859,1 
"94585","46700","Vallejo-Fairfield, CA","Suisun City, CA",28263,1 
"94586","41860","San Francisco-Oakland-Hayward, CA","Sunol, CA",925,1 
"94587","41860","San Francisco-Oakland-Hayward, CA","Union City, CA",69516,1 
"94588","41860","San Francisco-Oakland-Hayward, CA","Pleasanton, CA",30842,1 
"94589","34900","Napa, CA","Vallejo, CA",6,0 
"94589","46700","Vallejo-Fairfield, CA","Vallejo, CA",29870,1 
"94590","46700","Vallejo-Fairfield, CA","Vallejo, CA",35420,1 
"94591","46700","Vallejo-Fairfield, CA","Vallejo, CA",53042,1 
"94592","46700","Vallejo-Fairfield, CA","Vallejo, CA",742,1 
"94595","41860","San Francisco-Oakland-Hayward, CA","Walnut Creek, CA",16425,1 
"94596","41860","San Francisco-Oakland-Hayward, CA","Walnut Creek, CA",20037,1 
"94597","41860","San Francisco-Oakland-Hayward, CA","Walnut Creek, CA",20277,1 
"94598","41860","San Francisco-Oakland-Hayward, CA","Walnut Creek, CA",25818,1 
"94599","34900","Napa, CA","Yountville, CA",3021,1 
"94601","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",50294,1 
"94602","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",28329,1 
"94603","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",31403,1 
"94605","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",39016,1 
"94606","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",36672,1 
"94607","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",24978,1 
"94608","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",28019,1 
"94609","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",20596,1 
"94610","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",29287,1 
"94611","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",36565,1 
"94612","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",14389,1 
"94613","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",715,1 
"94618","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",16046,1 
"94619","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",23299,1 
"94621","41860","San Francisco-Oakland-Hayward, CA","Oakland, CA",29870,1 
"94702","41860","San Francisco-Oakland-Hayward, CA","Berkeley, CA",15979,1 
"94703","41860","San Francisco-Oakland-Hayward, CA","Berkeley, CA",19846,1 
"94704","41860","San Francisco-Oakland-Hayward, CA","Berkeley, CA",25592,1 
"94705","41860","San Francisco-Oakland-Hayward, CA","Berkeley, CA",12762,1 
"94706","41860","San Francisco-Oakland-Hayward, CA","Albany, CA",19615,1 
"94707","41860","San Francisco-Oakland-Hayward, CA","Berkeley, CA",11710,1 
"94708","41860","San Francisco-Oakland-Hayward, CA","Berkeley, CA",10985,1 
"94709","41860","San Francisco-Oakland-Hayward, CA","Berkeley, CA",11806,1 
"94710","41860","San Francisco-Oakland-Hayward, CA","Berkeley, CA",6948,1 
"94720","41860","San Francisco-Oakland-Hayward, CA","Berkeley, CA",2964,1 
"94801","41860","San Francisco-Oakland-Hayward, CA","Richmond, CA",29395,1 
"94803","41860","San Francisco-Oakland-Hayward, CA","El Sobrante, CA",24904,1 
"94804","41860","San Francisco-Oakland-Hayward, CA","Richmond, CA",38559,1 
"94805","41860","San Francisco-Oakland-Hayward, CA","Richmond, CA",13648,1 
"94806","41860","San Francisco-Oakland-Hayward, CA","San Pablo, CA",59861,1 
"94901","41860","San Francisco-Oakland-Hayward, CA","San Rafael, CA",41157,1 
"94903","41860","San Francisco-Oakland-Hayward, CA","San Rafael, CA",29040,1 
"94904","41860","San Francisco-Oakland-Hayward, CA","Kentfield, CA",11995,1 
"94920","41860","San Francisco-Oakland-Hayward, CA","Tiburon, CA",12474,1 
"94922","42220","Santa Rosa, CA","Bodega, CA",425,1 
"94923","42220","Santa Rosa, CA","Bodega Bay, CA",1411,1 
"94924","41860","San Francisco-Oakland-Hayward, CA","Bolinas, CA",1638,1 
"94925","41860","San Francisco-Oakland-Hayward, CA","Corte Madera, CA",9253,1 
"94928","42220","Santa Rosa, CA","Rohnert Park, CA",43170,1 
"94929","41860","San Francisco-Oakland-Hayward, CA","Dillon Beach, CA",264,1 
"94930","41860","San Francisco-Oakland-Hayward, CA","Fairfax, CA",8500,1 
"94931","42220","Santa Rosa, CA","Cotati, CA",8470,1 
"94933","41860","San Francisco-Oakland-Hayward, CA","Lagunitas-Forest Knolls, CA",865,1 
"94937","41860","San Francisco-Oakland-Hayward, CA","Inverness, CA",837,1 
"94938","41860","San Francisco-Oakland-Hayward, CA","Lagunitas-Forest Knolls, CA",812,1 
"94939","41860","San Francisco-Oakland-Hayward, CA","Larkspur, CA",6859,1 
"94940","41860","San Francisco-Oakland-Hayward, CA","Marshall, CA",268,1 
"94941","41860","San Francisco-Oakland-Hayward, CA","Mill Valley, CA",30496,1 
"94945","41860","San Francisco-Oakland-Hayward, CA","Novato, CA",17167,1 
"94946","41860","San Francisco-Oakland-Hayward, CA","Nicasio, CA",699,1 
"94947","41860","San Francisco-Oakland-Hayward, CA","Novato, CA",24283,1 
"94949","41860","San Francisco-Oakland-Hayward, CA","Novato, CA",17202,1 
"94950","41860","San Francisco-Oakland-Hayward, CA","Olema, CA (PO Boxes)",89,1 
"94951","42220","Santa Rosa, CA","Penngrove, CA",4124,1 
"94952","41860","San Francisco-Oakland-Hayward, CA","Petaluma, CA",669,0.02 
"94952","42220","Santa Rosa, CA","Petaluma, CA",32189,0.98 
"94954","42220","Santa Rosa, CA","Petaluma, CA",37365,1 
"94956","41860","San Francisco-Oakland-Hayward, CA","Point Reyes Station, CA",1756,1 
"94957","41860","San Francisco-Oakland-Hayward, CA","Ross, CA",1332,1 
