state,puma12,puma2k,_us_,cbsa,stab,cbsaname,PUMAname,PUMA2kName,pop10,afact
FIPS state,puma12,puma2k,_us_,cbsa,State Postal Code,CBSA Name,PUMA12 Name,PUMA 2K Name,"Total Pop, 2010 census",puma2k to cbsa alloc factor
48,2502,2501,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,4802501,29147,1
48,2502,2505,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,4802505,35600,1
48,2502,2507,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,4802507,40684,1
48,2502,2508,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,4802508,7640,1
48,2503,2505,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,4802505,73211,1
48,2503,2506,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,4802506,38919,1
48,2503,2508,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,4802508,16797,1
48,2504,2506,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities,4802506,83499,1
48,2504,2508,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities,4802508,22051,1
48,2505,2506,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,4802506,43485,1
48,2505,2508,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,4802508,57713,1
48,2506,2502,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,4802502,160,1
48,2506,2503,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,4802503,43593,1
48,2506,2506,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,4802506,6457,1
48,2506,2508,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,4802508,56968,1
48,2507,2501,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,4802501,25220,1
48,2507,2502,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,4802502,2154,1
48,2507,2505,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,4802505,33571,1
48,2507,2506,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,4802506,51762,1
48,2508,2501,us,19100,TX,"Dallas-Fort Worth-Arlington, TX","Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",4802501,33022,1
48,2508,2502,us,19100,TX,"Dallas-Fort Worth-Arlington, TX","Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",4802502,65930,1
48,2508,2508,us,19100,TX,"Dallas-Fort Worth-Arlington, TX","Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",4802508,6788,1
48,2509,2501,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,4802501,39188,1
48,2509,2505,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,4802505,4400,1
48,2509,2507,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,4802507,72419,1
48,2509,2510,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,4802510,16847,1
48,2510,2507,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (North)--North Richland Hills (North) & Keller Cities,4802507,11723,1
48,2510,2509,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (North)--North Richland Hills (North) & Keller Cities,4802509,46085,1
48,2510,2510,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (North)--North Richland Hills (North) & Keller Cities,4802510,55168,1
48,2511,2202,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth City (North)--East of I-35W & West of US-377,4802202,58,1
48,2511,2504,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth City (North)--East of I-35W & West of US-377,4802504,86875,1
48,2511,2509,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth City (North)--East of I-35W & West of US-377,4802509,19967,1
48,2512,2501,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,4802501,1896,1
48,2512,2504,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,4802504,64860,1
48,2512,2510,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,4802510,39563,1
48,2513,2502,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth City (South Central) & Edgecliff Village Town,4802502,61435,1
48,2513,2503,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Fort Worth City (South Central) & Edgecliff Village Town,4802503,63176,1
48,2514,2503,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,4802503,110908,1
48,2514,2511,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,4802511,13525,1
48,2515,2501,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (West)--Fort Worth City (West),4802501,3210,1
48,2515,2503,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (West)--Fort Worth City (West),4802503,14758,1
48,2515,2504,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (West)--Fort Worth City (West),4802504,65034,1
48,2515,2509,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (West)--Fort Worth City (West),4802509,13680,1
48,2515,2511,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (West)--Fort Worth City (West),4802511,6540,1
48,2516,600,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,4800600,24,1
48,2516,2202,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,4802202,47,1
48,2516,2504,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,4802504,54467,1
48,2516,2509,us,19100,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,4802509,63494,1
48,2600,600,us, ,TX, ,West Central Texas COG (Outside Taylor County),4800600,3719,1
48,2600,2700,us, ,TX, ,West Central Texas COG (Outside Taylor County),4802700,32557,0.706
48,2600,2700,us,10180,TX,"Abilene, TX",West Central Texas COG (Outside Taylor County),4802700,13544,0.294
48,2600,2800,us, ,TX, ,West Central Texas COG (Outside Taylor County),4802800,36223,0.409
48,2600,2800,us,10180,TX,"Abilene, TX",West Central Texas COG (Outside Taylor County),4802800,20202,0.228
48,2600,2800,us,43660,TX,"Snyder, TX",West Central Texas COG (Outside Taylor County),4802800,16921,0.191
48,2600,2800,us,45020,TX,"Sweetwater, TX",West Central Texas COG (Outside Taylor County),4802800,15216,0.172
48,2600,3100,us, ,TX, ,West Central Texas COG (Outside Taylor County),4803100,10501,1
48,2600,3600,us, ,TX, ,West Central Texas COG (Outside Taylor County),4803600,8895,0.189
48,2600,3600,us,15220,TX,"Brownwood, TX",West Central Texas COG (Outside Taylor County),4803600,38106,0.811
48,2700,2900,us,10180,TX,"Abilene, TX",West Central Texas COG--Taylor County--Abilene City,4802900,131506,1
48,2800,3000,us, ,TX, ,Concho Valley COG & Permian Basin Regional Planning Commission (East),4803000,3320,1
48,2800,3100,us, ,TX, ,Concho Valley COG & Permian Basin Regional Planning Commission (East),4803100,43045,0.433
48,2800,3100,us,13700,TX,"Big Spring, TX",Concho Valley COG & Permian Basin Regional Planning Commission (East),4803100,36238,0.364
48,2800,3100,us,29500,TX,"Lamesa, TX",Concho Valley COG & Permian Basin Regional Planning Commission (East),4803100,13833,0.139
48,2800,3100,us,33260,TX,"Midland, TX",Concho Valley COG & Permian Basin Regional Planning Commission (East),4803100,4799,0.048
48,2800,3100,us,41660,TX,"San Angelo, TX",Concho Valley COG & Permian Basin Regional Planning Commission (East),4803100,1599,0.016
48,2900,3000,us,41660,TX,"San Angelo, TX",Concho Valley COG--Tom Green County--San Angelo City,4803000,110224,1
48,3000,3200,us,33260,TX,"Midland, TX",Permian Basin Regional Planning Commission (Central)--Midland County--Midland City,4803200,136872,1
48,3100,3300,us,36220,TX,"Odessa, TX",Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City,4803300,137130,1
48,3200,3400,us, ,TX, ,Rio Grande COG & Permian Basin Regional Planning Commission (West),4803400,78032,0.709
48,3200,3400,us,11380,TX,"Andrews, TX",Rio Grande COG & Permian Basin Regional Planning Commission (West),4803400,14786,0.134
48,3200,3400,us,21340,TX,"El Paso, TX",Rio Grande COG & Permian Basin Regional Planning Commission (West),4803400,3476,0.032
48,3200,3400,us,37780,TX,"Pecos, TX",Rio Grande COG & Permian Basin Regional Planning Commission (West),4803400,13783,0.125
48,3301,3504,us,21340,TX,"El Paso, TX",El Paso County (Outside El Paso City)--Socorro & Horizon Cities,4803504,138813,1
48,3302,3504,us,21340,TX,"El Paso, TX",El Paso City (East),4803504,94963,1
48,3302,3505,us,21340,TX,"El Paso, TX",El Paso City (East),4803505,63738,1
48,3303,3504,us,21340,TX,"El Paso, TX",El Paso City (Southeast),4803504,33916,1
48,3303,3505,us,21340,TX,"El Paso, TX",El Paso City (Southeast),4803505,96890,1
48,3304,3502,us,21340,TX,"El Paso, TX",El Paso City (Central),4803502,109942,1
48,3304,3504,us,21340,TX,"El Paso, TX",El Paso City (Central),4803504,12,1
48,3305,3501,us,21340,TX,"El Paso, TX",El Paso City (North),4803501,19248,1
48,3305,3503,us,21340,TX,"El Paso, TX",El Paso City (North),4803503,109621,1
48,3305,3504,us,21340,TX,"El Paso, TX",El Paso City (North),4803504,8,1
48,3306,3501,us,21340,TX,"El Paso, TX",El Paso City (Northwest),4803501,113192,1
48,3306,3504,us,21340,TX,"El Paso, TX",El Paso City (Northwest),4803504,20304,1
48,3400,3600,us, ,TX, ,"Central Texas COG (West), Burnet & Llano Counties",4803600,81635,0.806
48,3400,3600,us,28660,TX,"Killeen-Temple, TX","Central Texas COG (West), Burnet & Llano Counties",4803600,19677,0.194
48,3400,3703,us,28660,TX,"Killeen-Temple, TX","Central Texas COG (West), Burnet & Llano Counties",4803703,75388,1
48,3501,3702,us,28660,TX,"Killeen-Temple, TX",Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities,4803702,147496,1
48,3501,3703,us,28660,TX,"Killeen-Temple, TX",Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities,4803703,5959,1
48,3502,3701,us,28660,TX,"Killeen-Temple, TX","Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities",4803701,127220,1
48,3502,3702,us,28660,TX,"Killeen-Temple, TX","Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities",4803702,7017,1
48,3502,3703,us,28660,TX,"Killeen-Temple, TX","Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities",4803703,22543,1
48,3601,3900,us, ,TX, ,Brazos Valley COG (Outside Brazos County) & Milam County,4803900,57061,0.458
48,3601,3900,us,14780,TX,"Brenham, TX",Brazos Valley COG (Outside Brazos County) & Milam County,4803900,33718,0.271
48,3601,3900,us,17780,TX,"College Station-Bryan, TX",Brazos Valley COG (Outside Brazos County) & Milam County,4803900,33809,0.271
48,3601,4503,us, ,TX, ,Brazos Valley COG (Outside Brazos County) & Milam County,4804503,8,1
48,3601,5100,us, ,TX, ,Brazos Valley COG (Outside Brazos County) & Milam County,4805100,24757,1
48,3602,4000,us,17780,TX,"College Station-Bryan, TX",Brazos Valley COG--Brazos County--College Station & Bryan Cities,4804000,194851,1
48,3700,1900,us, ,TX, ,Heart of Texas COG (Outside McLennan County) & Navarro County,4801900,78285,0.544
48,3700,1900,us,18620,TX,"Corsicana, TX",Heart of Texas COG (Outside McLennan County) & Navarro County,4801900,47735,0.332
48,3700,1900,us,47380,TX,"Waco, TX",Heart of Texas COG (Outside McLennan County) & Navarro County,4801900,17866,0.124
48,3700,2700,us, ,TX, ,Heart of Texas COG (Outside McLennan County) & Navarro County,4802700,18212,1
48,3700,3900,us, ,TX, ,Heart of Texas COG (Outside McLennan County) & Navarro County,4803900,4,1
48,3801,3801,us,47380,TX,"Waco, TX",Heart of Texas COG--McLennan County--Waco City (Central),4803801,103636,1
48,3802,3802,us,47380,TX,"Waco, TX","Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities",4803802,131270,1
48,3900,4100,us, ,TX, ,Deep East Texas COG (West) & Walker County,4804100,95526,0.537
48,3900,4100,us,26660,TX,"Huntsville, TX",Deep East Texas COG (West) & Walker County,4804100,82446,0.463
48,3900,4502,us, ,TX, ,Deep East Texas COG (West) & Walker County,4804502,3,1
48,4000,1700,us,31260,TX,"Lufkin, TX",Deep East Texas COG (Central)--Angelina & Nacogdoches Counties,4801700,86771,0.574
48,4000,1700,us,34860,TX,"Nacogdoches, TX",Deep East Texas COG (Central)--Angelina & Nacogdoches Counties,4801700,64524,0.426
48,4100,1600,us, ,TX, ,Deep East Texas COG (East),4801600,102623,0.877
48,4100,1600,us,13140,TX,"Beaumont-Port Arthur, TX",Deep East Texas COG (East),4801600,14445,0.123
48,4200,4200,us,13140,TX,"Beaumont-Port Arthur, TX",Orange & Hardin Counties,4804200,136472,1
48,4301,4300,us,13140,TX,"Beaumont-Port Arthur, TX",Jefferson County (North Central)--Beaumont City,4804300,116076,1
48,4301,4400,us,13140,TX,"Beaumont-Port Arthur, TX",Jefferson County (North Central)--Beaumont City,4804400,38,1
48,4302,4300,us,13140,TX,"Beaumont-Port Arthur, TX",Jefferson County (Outside Beaumont City)--Port Arthur City,4804300,2220,1
48,4302,4400,us,13140,TX,"Beaumont-Port Arthur, TX",Jefferson County (Outside Beaumont City)--Port Arthur City,4804400,133939,1
48,4400,4502,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Liberty & Chambers Counties,4804502,110739,1
48,4501,4501,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East),4804501,53343,1
48,4501,4502,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East),4804502,44208,1
48,4501,4503,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East),4804503,39340,1
48,4502,4501,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West),4804501,23847,1
48,4502,4503,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West),4804503,90634,1
48,4503,4501,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North),4804501,103838,1
48,4504,4501,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Montgomery County (Southeast),4804501,7799,1
48,4504,4502,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston-Galveston Area Council--Montgomery County (Southeast),4804502,92737,1
48,4601,4601,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North Central)--North of I-10 & Inside Loop I-610,4804601,13365,1
48,4601,4602,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North Central)--North of I-10 & Inside Loop I-610,4804602,45639,1
48,4601,4603,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North Central)--North of I-10 & Inside Loop I-610,4804603,53801,1
48,4602,4601,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (East Central)--East of I-45 & Inside Loop I-610,4804601,103792,1
48,4602,4611,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (East Central)--East of I-45 & Inside Loop I-610,4804611,13210,1
48,4603,4601,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",4804601,1962,1
48,4603,4607,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",4804607,113783,1
48,4604,4603,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West Central)--South of I-10 & Inside Loop I-610,4804603,43944,1
48,4604,4604,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West Central)--South of I-10 & Inside Loop I-610,4804604,34668,1
48,4604,4607,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West Central)--South of I-10 & Inside Loop I-610,4804607,20258,1
48,4604,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (West Central)--South of I-10 & Inside Loop I-610,4804620,24629,1
48,4605,4611,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,4804611,15,1
48,4605,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,4804620,41,1
48,4605,4624,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,4804624,243,1
48,4605,4625,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,4804625,116769,1
48,4606,4611,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston (East), Galena Park, Jacinto Cities & Cloverleaf",4804611,40651,1
48,4606,4622,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston (East), Galena Park, Jacinto Cities & Cloverleaf",4804622,67210,1
48,4607,4602,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,4804602,40903,1
48,4607,4611,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,4804611,4729,1
48,4607,4622,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,4804622,28885,1
48,4607,4623,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,4804623,29279,1
48,4608,4602,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,4804602,23625,1
48,4608,4615,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,4804615,40424,1
48,4608,4623,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,4804623,37004,1
48,4609,4602,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North)--South of Aldine & Inside Beltway TX-8,4804602,30385,1
48,4609,4603,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North)--South of Aldine & Inside Beltway TX-8,4804603,5773,1
48,4609,4606,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North)--South of Aldine & Inside Beltway TX-8,4804606,72191,1
48,4609,4615,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North)--South of Aldine & Inside Beltway TX-8,4804615,17462,1
48,4610,4606,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North)--West of Aldine & Inside Beltway TX-8,4804606,31696,1
48,4610,4615,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North)--West of Aldine & Inside Beltway TX-8,4804615,61035,1
48,4610,4618,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (North)--West of Aldine & Inside Beltway TX-8,4804618,11317,1
48,4611,4603,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804603,19482,1
48,4611,4605,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804605,28527,1
48,4611,4606,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804606,24306,1
48,4611,4615,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804615,1682,1
48,4611,4618,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,4804618,29127,1
48,4612,4605,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,4804605,82718,1
48,4612,4612,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,4804612,15716,1
48,4612,4619,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,4804619,4461,1
48,4613,4604,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,4804604,59062,1
48,4613,4605,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,4804605,11519,1
48,4613,4613,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,4804613,22442,1
48,4613,4619,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,4804619,13682,1
48,4614,4604,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",4804604,51509,1
48,4614,4613,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",4804613,51103,1
48,4614,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",4804620,2497,1
48,4615,4609,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8,4804609,34827,1
48,4615,4613,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8,4804613,61468,1
48,4615,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8,4804620,6231,1
48,4616,4607,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,4804607,3062,1
48,4616,4608,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,4804608,23720,1
48,4616,4609,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,4804609,75942,1
48,4616,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,4804620,4430,1
48,4617,4607,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (South)--Between Loop I-610 & Beltway TX-8,4804607,17625,1
48,4617,4608,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (South)--Between Loop I-610 & Beltway TX-8,4804608,79506,1
48,4617,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (South)--Between Loop I-610 & Beltway TX-8,4804620,8406,1
48,4618,4608,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,4804608,24168,1
48,4618,4611,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,4804611,68928,1
48,4618,4622,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,4804622,3315,1
48,4618,4624,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,4804624,6433,1
48,4619,4608,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,4804608,6312,1
48,4619,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,4804620,17031,1
48,4619,4624,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,4804624,76832,1
48,4619,4625,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,4804625,1653,1
48,4620,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (Southeast) & Webster Cities,4804620,65257,1
48,4620,4624,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX",Houston (Southeast) & Webster Cities,4804624,36661,1
48,4621,4614,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",4804614,31765,1
48,4621,4620,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",4804620,5554,1
48,4621,4624,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",4804624,38198,1
48,4621,4625,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",4804625,27480,1
48,4622,4614,us,26420,TX,"Houston-The Woodlands-Sugar Land, TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",4804614,54115,1
